web-scraper-order,web-scraper-start-url,select,select-href,job_name,company's_name,location,JobDescReq,webpage
"1707039049-529","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Master Data Officer","https://www.jobstreet.co.id/id/job/73044403?type=standard&ref=search-standalone#sol=d316c9f9c1f530dbc4cba31bb111977a5e63484f","PT Garudafood Putra Putri Jaya","PT Garudafood Putra Putri Jaya","Jakarta Selatan, Jakarta Raya","Job Requirements:2 years of experience in Commercial FinanceProficient in master data management in ERP systems (BOSNet and SAP)Familiar with price structures, discount structures, and Principal AllowancesComputer literate, especially in SQL Query, Excel Formulas, MS Word, and other supporting applicationsBackground in Fast-Moving Consumer Goods (FMCG)Honest, diligent, meticulous, and enthusiastic about learning new things Job Descriptions:Support for Setting Promotion on InvoicesValidate promotion setting proposals (SNS/Principal/OB potential expenses)Execute promotion settings at the Head Office and conduct testing on the Database BackupEnsure successful promotion settings monitoring at the depoAssist in problem solving related to promotion settingsReview weekly and monthly promotion setting reportsProvide updates on progress and address any issues occurring at the depo",""
"1707039052-530","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT Database","https://www.jobstreet.co.id/id/job/73360479?type=standard&ref=search-standalone#sol=6061bbb3f3d93c9fa0ad461707a8ce8f97558f0f","","PT Infinitium Solutions","Jakarta Pusat, Jakarta Raya","Why we need you:Install and maintain the performance and stability of database servers.Install, upgrade, and manage database applications.Diagnose and troubleshoot database errors.Create and manage database reports, visualizations, and dashboards.Set and maintain database replication for Disaster Recovery environment.Performance tuning of database systems.Manage database access.Create automation for repeating database tasks.Good to have:At least 4 years experience as Database Administrator.Candidate must possess at least Associate DegreeWell verse in SQL command and SQL server tools.Strong knowledge in database security, backup and recovery, data replication, and performance monitoring standards.Good hands-on experience in application server administration (Tomcat Apache Application Server, Oracle Weblogic and etc).Familiar with Linux and Windows Server environments.Knowledgeable in SQL Server Analysis, SQL Server Integration, SQL Server Reporting, PowerShell script and Unix Shell script.Extensive experience with database technologies (MySQL, MS SQL, PostgreSQL Oracle, MongoDB).Experience with cloud services is a plus (AWS, Microsoft Azure).Willing to work off-hours as needed.What you can expect from us?Traffic jam frustration? - Don't worry!!! You can start at 9.00am.Quarterly employee engagement activities.Medical insurance & outpatient (cover spouse and children).Do you want to add value to your career growth? Get trained & certified.",""
"1707039054-531","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT Business Analyst","https://www.jobstreet.co.id/id/job/73213917?type=standout&ref=search-standalone#sol=841046563c52ee8706ff71bcd0609be25d7c150b","PT Triputra Investindo Arya (Triputra Group)","PT Triputra Investindo Arya (Triputra Group)","Jakarta Selatan, Jakarta Raya","Job Descriptions :Evaluating business processesAnticipating requirements uncovering areas for improvement, and developing and implementing solutionsStaying up-to-date on the latest process and IT advancements to automate and modernize systemsPerforming requirements analysis, Conducting meetings and presentations to share ideas and findings and Documenting and communicating the results of your effortsPerforming user acceptance testingJob Requirements :Minimum Bachelor degree from reputable universityGood Communication skills with English and Bahasa, good analytical and problem solving skillsCreative and good attention to detail, patience, great visionary and have positive attitudeHaving knowledge in recent or trending technology and digital product is a plus point",""
"1707039057-532","https://www.jobstreet.co.id/id/Data-Analyst-jobs","ERP FICO System Analyst","https://www.jobstreet.co.id/id/job/73451837?type=standard&ref=search-standalone#sol=f1d397c80f26a49d04a90416e440454aaf92fddd","PT Charoen Pokphand Indonesia","PT Charoen Pokphand Indonesia","Jakarta Raya","Deskripsi Pekerjaan:Bekerjasama dengan tim IT untuk mengembangkan sistem ERP FICO yang berkaitan dengan proses kerja di seluruh departemen Accounting/Finance Charoen Pokphand Group Indonesia
Kualifikasi:Usia Maksimal 35 TahunPendidikan S1 Akuntansi dengan IPK Min 3.00Memiliki pengalaman kerja min. 1-2 tahun sebagai Accounting Staff atau ERP FICO System AnalystMenguasai alur akuntansi pada keseluruhan bisnis proses secara umumMemiliki pengetahuan untuk menganalisa laporan keuangan seperti Balance Sheet, Income Statement atau CashFlow merupakan nilai tambahMemahami Perpajakan dan Cost Accounting di industri manufacture merupakan nilai tambahKomunikatif dan detailLokasi kerja: Jakarta",""
"1707039059-533","https://www.jobstreet.co.id/id/Data-Analyst-jobs","ML Engineer","https://www.jobstreet.co.id/id/job/73458843?type=standout&ref=search-standalone#sol=2f4e042652f09f51e9296db5664670b8b15d2009","OLX Indonesia","OLX Indonesia","Jakarta Selatan, Jakarta Raya","Job Description1. Design, develop, and implement effective and scalable machine-learning models to solve complex problems, using appropriate algorithms and necessary techniques.2. Collect, clean, and analyze data to understand relevant trends, patterns, and insights that can be applied in machine learning model development.3. Evaluate model performance periodically, tune parameters, and improve the model so that it remains relevant and in line with business or project needs.4. Collaborate with cross-disciplinary teams, such as data engineers, data scientists, and business stakeholders, and communicate effectively regarding the process, results, and implications of the models developed.5. Ensure that the development and implementation of machine learning models comply with relevant ethical principles and maintain security and data privacy aspects.6. Continue to deepen knowledge about the latest technology, algorithms and developments in the world of machine learning to present innovative and effective solutions.7. Provide creative and efficient solutions to technical or methodological challenges in machine learning model development.Requirements1. Bachelor's degree from a major in Informatics Engineering/Information Systems/Computer Engineering/Information Management or related field from a reputable university with a minimum GPA of 3.00.2. Minimum 1 year of overall work experience (for Junior position) or 3 years of overall work experience (Middle position).3. Have competency in Programming Language (Python), Library & Framework (TensorFlow / PyTorch / Scikit-Learn / Keras), AI Modeling (Python), Machine Learning Algorithm & Deep Learning, Data Cleansing, Preparation, and Manipulation (Python), Teamwork & Collaboration.4. Strong interpersonal, analytical and communication skills.5. Willing to work in the office (location: Jakarta)",""
"1707039061-534","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Credit Analyst Mobil - Tangerang","https://www.jobstreet.co.id/id/job/73428801?type=standard&ref=search-standalone#sol=0ed96cca37e01c0c9f0715f9cf126d2659b2b447","PT KB Finansia Multi Finance","PT KB Finansia Multi Finance","Tangerang, Banten","Deskripsi Pekerjaan:Melakukan analisis kredit calon debitur berdasarkan data pengajuan kredit yang telah diinput oleh bagian marketingBekerjasama dengan tim marketing dan tim credit lain untuk melengkapi berkas calon debitur, agar dapat dianalisa dengan lebih akuratMengelola dan melakukan analisa data kuantitatif dan kualitatif untuk mengevaluasi kelayakan kreditKualifikasi :Memiliki pengalaman minimal 2 tahun sebagai Credit Analyst di Industri Finansial (Leasing/Perbankan/Multi Finance)Detail orientedMemiliki kemampuan analisa 5CMenguasai Microsoft ExcelMemiliki SIM dan kendaraan",""
"1707039064-535","https://www.jobstreet.co.id/id/Data-Analyst-jobs","SOC Manager & Analyst","https://www.jobstreet.co.id/id/job/73479289?type=standout&ref=search-standalone#sol=64bbc1e04cbd1f952e01fe31653ea9a3fad46b93","","PT Adi Data Informatika","Jakarta Pusat, Jakarta Raya","SOC ManagerMemberikan rekomendasi perbaikan dan peningkatan maturitas terhadap operasional security yang berjalan,Menyusun laporan rutin mingguan, bulanan, 3 (tiga) bulanan dan laporan lain yang diperlukan,Melakukan supervisi dan Pengelolaan resource dalam pelaksanaan kegiatan monitoring SOC SOC AnalystMelakukan threat hunting untuk mencari Indicator of Compromise yang disampaikan di dalam TI Brief,Penyusunan Threat Intelligence Briefing dan memberikan awareness terkait dengan TI Brief yang disusun,Melakukan pembuatan/perbaikan use-cases monitoring sesuai dengan informasi dari threat intel dan berdasarkan
permintaan dari Bank Indonesia,Memberikan notifikasi terhadap isu-isu terkait dengan cyber security yang dapat berdampak ke Bank Indonesia,",""
"1707039066-536","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT - System Analyst","https://www.jobstreet.co.id/id/job/73311245?type=standout&ref=search-standalone#sol=8f4c49bef3b0f0def37c2dedae986c3792bf16d9","PT. Tonjoo Gagas Teknologi","PT. Tonjoo Gagas Teknologi","Sleman, DI Yogyakarta","✔ Requirement:Memiliki pengetahuan teknis yang baik di bidang pengembangan aplikasi (sistem informasi, website, aplikasi mobile).Memiliki pengalaman terlibat dalam pengembangan aplikasi sebagai analyst, programmer atau data analyst minimal selama 1 tahun pengalaman.Dapat membuat dokumentasi proyek yang dibutuhkan diantara lain : ERD, UML, User Story.Menguasai query SQL untuk melakukan pengolahan data.Mampu bekerja secara multitasking dan dalam tekanan dengan tenggat waktu yang ketat.Dapat berkomunikasi dengan baik dengan klien dan tim proyek. ✔ Responsibility :Melakukan analisis kebutuhan sistem dengan output berupa dokumen teknis.Bersama PM memastikan developer mengerjakan sesuai dengan tenggat waktu, dan spesifikasi yang telah ditentukan.Memastikan developer mengerjakan sesuai dengan tenggang waktu, dan spesifikasi yang telah ditentukan.Melaporkan kemajuan developer kepada PM & pihak manajemen secara berkala baik secara lisan maupun tertulis dengan baik.",""
"1707039069-537","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Business Analyst","https://www.jobstreet.co.id/id/job/73215353?type=standout&ref=search-standalone#sol=318514c2852edff552baf7fd322cdfd985480ebb","PT Bonofactum","PT Bonofactum","Badung, Bali","Business AnalystPT Bonofactum Bali, Indonesia (On-site) Join PT Bonofactum: Elevate Your Career as a Business Analyst! Unlock the next chapter in your career with PT Bonofactum, a proud member of the German Jewelry Group JULIE & GRACE GMBH. We are actively seeking a Business Analyst to bridge the gap between our information technology capabilities and business objectives.Why PT Bonofactum:Collaborate with a global leader in fine jewelry, recognized for innovation and sustainability.Opportunity for professional growth and development.Join a vibrant and collaborative work environment.Your Qualifications:1 - 4 years of experience in similar responsibilities.Strong written and verbal communication skills.Analytical mindset and problem-solving orientation.Proficiency in English is advantageous.Your Impact:Engage with users to understand and define their needs.Ensure that developers deliver products meeting specified requirements.Conduct quality assurance tests and create comprehensive testing documentation.Train and support internal staff in utilizing software products.Monitor system performance and status post-release.Ready to make a significant impact? Apply now and become an integral part of PT Bonofactum's mission in shaping the future of fine jewelry!",""
"1707039071-538","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Business Analyst","https://www.jobstreet.co.id/id/job/73247830?type=standard&ref=search-standalone#sol=6a22f93cf04032a3db9e14cb313dfb25725b7f09","","PT Hastari Adakara Investama","Jakarta Selatan, Jakarta Raya","Requirements:
- Bachelor in Mathematics, Statistics, Management, or related major.
- Minimum 2-3 years experience as a Business Analyst (mining/construction industry will be an advantage)
- Good at data analytics (using Python or other data analysis software) and project management.

Job Descriptions:
1. Interact with internal and external stakeholders to understand business needs.
2. Determine business goals and identify challenges faced by the organization.
3. Analyze existing business processes to identify potential improvements in efficiency or effectiveness.
4. Analyze production and operational costs.
5. Present findings and recommendations through data visualization.
6. Develop solutions or recommendations that suit business needs.
7. Analyze the supply chain from exploration to distribution, especially mining products.
8. Design and present operational and financial performance reports.
9. Develop strategies for risk mitigation.",""
"1707039074-539","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Market Reseach and Analysis","https://www.jobstreet.co.id/id/job/73487767?type=standout&ref=search-standalone#sol=5c3dd0aca05d0792a4e0bf9a703bec294a986df0","","PT. Jaya Lila Mas","Jakarta Selatan, Jakarta Raya","Maximum age: 30Fresh graduates from a reputable university or maximum 3 (three) years of work experience, preferably in a research specialist and analyst role;Excellent English skills. Able to communicate clearly in English and convey information accurately. A communicative individual, updates coworkers on task progress;Have passion in researches and can be responsible for market information collecting, organizing and reporting relevant information to provide reference and basis for the company's strategic planning;Able to observe and process large amount of numerical data and generate insights from it;Agile and highly adaptive in a fast working environment;
Eager to learn, always looking for new ways to improve performance.Only CV's in English will be processedWe unite committed employees with strong learning abilities to create remarkable achievements. Office location:
Gandaria 8 Office Tower Lt. 8
Jl. Arteri Pd. Indah No.10, RT.9/RW.6, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240",""
"1707039076-540","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Marketing Analyst","https://www.jobstreet.co.id/id/job/73169787?type=standout&ref=search-standalone#sol=b393c0ba8663dfd0022a38ebbca766ff78a20557","PT Penguin Indonesia","PT Penguin Indonesia","Jakarta Utara, Jakarta Raya","Job Description : Sales / Distribution data analysisSales trend analysisSales promotion analysis Requirement : Maximum 35 years oldBachelor from statistic / Business / Industrial EngineeringMinimum 2 years experienced in related fieldGood in EnglishSmart, detail, analytical, integrity personAdvanced skill in Microsoft Excel",""
"1707039078-541","https://www.jobstreet.co.id/id/Data-Analyst-jobs","ETL Developer","https://www.jobstreet.co.id/id/job/73495468?type=standard&ref=search-standalone#sol=5ba1370addef688139e33d5bc15d498fa3adaa51","","PT Bumi Amartha Teknologi Mandiri","Jakarta Selatan, Jakarta Raya","Job Description:Design, develop, test, and maintain ETL processes to efficiently extract, transform, and load data from source systems into target data repositories.Develop and implement efficient data transformation logic using ETL tools and scripting languages.Optimize ETL workflows for performance, scalability, and reliability to meet data processing SLAs.Monitor ETL jobs, troubleshoot and resolve issues, and ensure timely and accurate data loading.Collaborate with cross-functional teams to define data transformation and integration requirements for new projects.Document ETL processes, data mappings, transformations, and business rules. Requirements:Bachelor's degree in Computer Science, Information Technology, or a related field3-5 years experience as an ETL Developer or similar role.Microsoft SSIS, MS SQL and Postgre (Database) , PL/SQL Stored Procedure are mandatory skillExperience in delivery using agile approach / scrum is mandatoryFamiliar with Azure ETL product like Azure Data Factory, Azure Synapse, Azure Datalake, Azure DevopsDevops for automatic deployment using JenkinsUnderstand code base solution, repository management, and branching strategy using BitbucketFamiliar using JIRA, ConfluenceFluent in English (Speaking and Writing)Artificial Intelligence (AI) / Machine Learning (ML) skill is preferable",""
"1707039081-542","https://www.jobstreet.co.id/id/Data-Analyst-jobs","ETL Developer","https://www.jobstreet.co.id/id/job/73488773?type=standout&ref=search-standalone#sol=b0a14984ac7b688851822daeaf128ec363f21add","PT IDStar Cipta Teknologi","PT IDStar Cipta Teknologi","Jakarta Raya","Job DescriptionsDesign, develop, and implement efficient ETL processes to extract, transform, and load data from diverse sources into our data warehouse.Collaborate closely with business analysts and stakeholders to understand data requirements and ensure the ETL solutions meet business needs.Participate in Agile ceremonies, including sprint planning, daily stand-ups, and retrospectives.Work collaboratively within cross-functional teams to deliver high-quality ETL solutions within specified timelines.Utilize and integrate DevOps tools to automate and streamline the ETL development, testing, and deployment processes.Work in collaboration with DevOps teams to implement continuous integration and deployment practices for ETL pipelines.Create detailed Technical Specification documents outlining the architecture, design, and implementation details of ETL processes.Ensure documentation is comprehensive, clear, and serves as a reference for development, testing, and maintenance.Develop and maintain comprehensive testing documents, including test plans, test cases, and test scripts.Execute thorough testing to identify and resolve issues, ensuring the accuracy, completeness, and reliability of ETL processes.Job Requirements3 - 5 Years Experience as an ETL Developer or Data Engineer with experience building ETL pipelines.Microsoft SSIS (or Pentaho), Ms. SQL and PostgreSQL (Database), and PL/SQL stored Procedure are mandatory skills.Experience in delivery using the agile approach/scrum is mandatoryFamiliar with Azure ETL products like Azure Data Factory, Azure Synapse, Azure Data Lake, Azure DevOpsDevOps for automatic deployment using JenkinsUnderstand code base solution, repository management, and branching strategy using BitbucketFamiliar using JIRA, ConfluenceFamiliar with using Batching Tools like Control-MDevOps, Code Repository, and Azure are optional but willing to learnFluent in English (Speaking and Writing)Familiar with creating documentation such as Technical Specification Documents, Testing documentAble to communicate with users to gather requirements and translate them into technical languageArtificial Intelligence (AI) / Machine Learning (ML) skill is preferable",""
"1707039083-543","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Jr. Data Analytic","https://www.jobstreet.co.id/id/job/73090047?type=standout&ref=search-standalone#sol=4abc8e12738d720531fc750c2d61f45c829b49f8","PT Prima Integrasi Network","PT Prima Integrasi Network","Jakarta Barat, Jakarta Raya","As a Jr. Data Analytics, your primary responsibility is to analyze complex datasets, provide insights, and contribute to data-driven decision-making within the organization. Leveraging statistical modeling, machine learning, and data visualization techniques, you will work collaboratively with cross-functional teams to solve business problems and drive innovation. Your role involves designing and implementing predictive models, conducting exploratory data analysis, and communicating findings to both technical and non-technical stakeholders. Strong analytical skills, proficiency in programming and statistical tools, and effective collaboration with cross-functional teams to identify business needs and deliver actionable insights are essential for success in this role.  Key Responsibilites : Data Exploration : Explore and examine datasets to uncover relevant information and trends. Descriptive Statistics : Utilize descriptive statistical techniques to summarize and interpret data. Report Generation : Generate reports containing key metrics and findings to support decision making. Data Cleaning : Cleanse and preprocess data to ensure accuracy and realibility for analysis. Data Mining : Apply data mining techniques to discover patterns and relationsship in the data. Tools Proficiency : Document data analysis proocesses, methodologies, and results for future reference. Communication Skills : Effectively communicate data findings and insights to both technical and non technical audiences.",""
"1707039085-544","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT Business Analyst","https://www.jobstreet.co.id/id/job/73334559?type=standout&ref=search-standalone#sol=7fd567b73730fd7346b57ee34f015f67b0f8185a","","PT Digital Aplikasi Solusi","Jakarta Selatan, Jakarta Raya","As a Business Analyst, you will play a crucial role in driving digitalization projects for internal processes, as well as overseeing any customer projects related to digitalization and IT Service Management (ITSM). The ideal candidate will have a strong analytical mindset, excellent communication skills, and a proven track record of successfully implementing digital solutions.
 Key Responsibilities:Collaborate with stakeholders to understand business objectives and requirements for digitalization initiatives.Conduct thorough analysis of existing internal processes and identify opportunities for improvement through digitalization.Develop comprehensive business cases, project plans, and requirements documentation for digitalization projects.Work closely with cross-functional teams to ensure successful project delivery, meeting deadlines and budget constraints.Provide expertise in IT Service Management (ITSM) and contribute to the enhancement of ITSM processes.Act as a liaison between business stakeholders and technical teams to ensure alignment of digital solutions with business goals.Continuously monitor and report on project progress, addressing any issues or risks that may arise.Assist in the evaluation and selection of technology solutions that support digitalization efforts.Create testing scenarios and assist users in UAT. Qualifications:Bachelor’s degree in information systems, Information Technology, or a related field.Minimum 5 years of working experience in related fieldStrong analytical and problem-solving skills, with the ability to interpret complex financial data will be preferred.Understanding of financial principles, accounting practices, and financial regulations will be preferred.Familiarity with financial software, databases, and reporting tools will be preferred.Proven experience as a Business Analyst, with a focus on digitalization projects and ITSM.Familiarity with process modelling tools, such as BPMN.Familiarity with database design.Strong understanding of business processes, ITIL practices, and ITSM frameworks.Excellent analytical and problem-solving skills, with attention to detail.Solid project management skills, with the ability to manage multiple projects concurrently.Effective communication and interpersonal skills to collaborate with diverse stakeholders.Familiarity with agile methodologies and project management tools.Knowledge of emerging technologies and trends in digitalization.Ability to adapt to a fast-paced and evolving work environment.Relevant certifications such as Entry Certificate in Business Analysis (ECBA), Certification of Competency in Business Analysis (CCBA), Certified Business Analysis Professional (CBAP) or ITIL Foundation are a plus.",""
"1707039088-545","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT Business Analyst & Programming","https://www.jobstreet.co.id/id/job/73306218?type=standard&ref=search-standalone#sol=5599c71e05b0d1a020ade3e4d75cb653ba4e4afc","","PT Nojorono Tobacco International","Kudus Kota, Jawa Tengah","Job Description :Bertanggungjawab terhadap pengembangan, instalasi, konfigurasi, & maintanance database serta server, Set Up, & Troubleshoot.Requirements :Usia max. 27 tahunPendidikan min. S1 Teknik Informatika, IPK min. 3,00Memiliki pengetahuan & pengalaman pada SQL Server, OS & Windows Server, LinuxMemiliki pengetahuan & pengalaman pada Database server seperti Oracle, MSQL, & My-SQLBerpengalaman 2 - 5 tahun di bidang yang sama lebih disukaiBerintegritas dan dapat berkomunikasi dengan baikKemampuan untuk bekerja secara mandiri atau dengan kelompok.Bersedia ditempatkan di Kudus, Jawa Tengah",""
"1707039092-546","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Data and Application Support","https://www.jobstreet.co.id/id/job/73259197?type=standout&ref=search-standalone#sol=67d92670aea434d9e39fc54af847c2554e82a8b3","","PT I D X Partners","Jakarta Raya","id/x partners provide consulting services that specializes in utilizing data mining solutions combined with an integrated risk management and marketing discipline to help clients optimize the portfolio profitability and business process. We want you to be part of our team, in which you will play a major role helping us to fundamentally aspect of our solutions. We are seeking a Data & Application Support as our Technical Consultant, who will be part of a learning culture, where teamwork and collaboration are encouraged, excellence rewarded, and diversity is respected and valued. REQUIREMENTS:Degree in Computer Science, Engineering, or equivalent practical experience.2-5 years exp with UNIX/Linux System/Sys Admin/DatabaseGood in communication and Team CoordinationExperience with system/relational database administrationFamiliar with SQL; Familiar with Web Services (Apache, httpd, LB), Dashboard application system, API'sFamiliar with Containerization and BigData/ClouderaFamiliar with IBM Product such as DB2, Datastage, etc is plusFamiliar with ETL ToolsWilling to work on shift JOB DESCRIPTION:Responsibility in production environment not limited to Testing environment.Perform support for issue/inquiry request from CustomersResolve functional/system error as reported by CustomersInstallation/configuration/implementation for various Product/SolutionConduct Preventive Maintenance periodically onsite/remote",""
"1707039095-547","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Business Process","https://www.jobstreet.co.id/id/job/73491726?type=standout&ref=search-standalone#sol=c6a23188b018e22037cbdfc04c394a5581091168","Sadhana Ekapraya Amitra PT","Sadhana Ekapraya Amitra PT","Jakarta Barat, Jakarta Raya","Tujuan JabatanMelakukan fasilitasi business process mapping, prosedur kerja, dan process re-engineering project pada fungsi yang ada di organisasi untuk memastikan proses dengan jelas, termitigasi secara risiko, serta berjalan secara efektif dan efisien.Tanggung Jawab UtamaMelakukan review dan fasilitasi pembuatan atau revisi SOP dan perangkatnya (IK dan Form pendukung SOP) untuk memastikan proses kerja setiap fungsi dalam organisasi jelas, termitigasi secara risiko, up to date, dan efisien.Membuat dan melakukan review business process mapping organisasi secara berkala untuk memastikan business process mapping organisasi berjalan sesuai dengan fungsinya masing-masing dan tetap relevan dalam mendukung bisnis organisasi.Melakukan analisa business process mapping project-project re-engineering untuk memperoleh proses terbaik yang efektif, efisien, dan termitigasi secara risiko serta dapat mendukung tujuan project diadakan.Menangani permasalahan dan perubahan-perubahan yang terkait dengan aktivitasnya secara tepat sehingga isu-isu yang ada tersebut dapat terselesaikan.Meningkatkan produktivitas dalam bekerja melalui program-program improvement (contoh: SGA, Kaizen, TPM, dll) sehingga mampu menunjang operasional perusahaan secara efektif dan efisien.Melakukan edukasi mengenai bisnis proses kepada process owner di setiap fungsi untuk melengkapi pengetahuan dan keterampilan process owner dalam pembuatan prosedur di fungsinya.Membutuhkan 2 posisi ( 1 Lokasi Bekasi-tambun , 1 Lokasi Jakarta Barat)Nilai Plus jika menampilkan Portofolio",""
"1707039097-548","https://www.jobstreet.co.id/id/Data-Analyst-jobs","System Analyst","https://www.jobstreet.co.id/id/job/73312016?type=standard&ref=search-standalone#sol=0ab786f51c5ba6c789d2d0c3f7a9bb5a413ba676","PT. Circleka Indonesia Utama","PT. Circleka Indonesia Utama","Jakarta Timur, Jakarta Raya","Job DescriptionCreating ERD & FSDDevelop high-quality project proposals and plans based on the business requirements and available project resources.Define resource allocation, work scope and responsibilities of assignee and project timeline.Drive project direction and actively monitor project status to ensure high quality of project delivery.Work closely with business units regularly to review the Project.Review risks, issues, incidents, and planned changes.Ensure regular reports on project progress for stakeholders and management.Create and maintain records of project documentations. RequirementsBachelor’s Degree in IT or business discipline.Minimum 4 years as a Functional Analyst/System Analyst Familiar with various of use case diagram.Experienced in RDBMS, Query, designing mockupExperienced in SQL ServerProficient in English and Bahasa Indonesia.Strong operational aptitude with the ability to influence the project team, lead discussions and articulating the business value of a technology solution.Strong communication and presentation skill.Have Analytical & Conceptual thinking.Strong stakeholder management capabilities and strategic mindset to advise and manage both internal and external partners.Good reporting/documentation skills to ensure timely, clear, and concise information flow among all stakeholders.Excellent reporting and documentation skills to ensure timely, clear, and concise information flow among all stakeholders.Result oriented, with strong analytical and problem-solving skills, able to drill down to details.",""
"1707039099-549","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Associate, Business Intelligence","https://www.jobstreet.co.id/id/job/73284389?type=standout&ref=search-standalone#sol=899975cfc66f79f06edd08fcd31b2a8f8ba4b640","PT mClinica Health Solutions (SwipeRx)","PT mClinica Health Solutions (SwipeRx)","Jakarta Pusat, Jakarta Raya","Responsibilities Perform data analysis that provides actionable insights that influence and support business decisionsDevelop and deploy dashboards to monitor key metrics.Identify opportunities for automation using different technologies and automate repeatable tasks and report generationMaintain records of data flows and the processes involved in extracting, transforming, and loading dataQualificationsFresh Graduates are welcome to apply - BS in Mathematics, Statistics, Economics, Engineering or other related; or Data Science / Statistics bootcampsUnderstanding of SQL as a data query language and the ability to write queries against a relational database system to gather and compare dataProficient in advanced Excel and PowerPointStrong attention to detail and a reliance on data accuracyExcellent analytical, logical, and organizational skillsAble to story tell and transform numerical data into key insights that drives business decisionsAbility to present and defend analysis internally and externally to both technical and non-technical audiencesPharmaceutical experience is a significant plusStrong interpersonal skills; ability to work independently as well as be a contributing member of the team",""
"1707039102-550","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Jr. Business Analyst (Japanese Speaker)","https://www.jobstreet.co.id/id/job/73081347?type=standout&ref=search-standalone#sol=f56ea4cf650e359385e9611f5976a58bd327402d","","Nurosoft Consulting (PT. Nuroho Software Consulting)","Surabaya, Jawa Timur","DescriptionWork remotely (WFH) as a part of our Sales Team in charge of managing Sales in Japan. ResponsibilitiesAnalyze customer business needs, write specifications, and suggest solutions.Communicate requirements to team of developers and oversee development.Write test cases and check the development.Constantly communicate project and on-going tasks to customers.Organize and follow-up on implementations.Participate in project planning, estimation, and project management activities to ensure successful delivery of implementations. Must HaveFluency in Japanese (Speaking, Writing, & Listening)At least 1 year of professional experiencesBetween the age of 18-35.Have an excellent understanding of business processes.Great planning and communication skills.Ability to learn fast and execute accordingly. Nice To HaveFluent in English (Speaking, Writing, & Listening)Bachelor's degree in accounting or Equivalent.Knowledge in Odoo is a plus.",""
"1707039104-551","https://www.jobstreet.co.id/id/Data-Analyst-jobs","Operational Excellence Data Analyst","https://www.jobstreet.co.id/id/job/73168830?type=standard&ref=search-standalone#sol=2fcf6db75b5281dc5a544d8aa523bcc0a07e05d6","PT Softex Indonesia","PT Softex Indonesia","Karawang, Jawa Barat","This position will support the Supply Chain Optimization and Excellence Supply Chain Team.Job Description:Responsible for executing ways to use data (input, update, & tracking), to measure and analyse Plant Kimberly-Clark Softex’s performanceCreate, design, and modify reports/dashboards used PowerBI in supporting strategic operational initiativePartner with management and operational teams to deep dive on core issues and use our data to find answersProvide analytical support on strategic business using data to tackle the toughest challenges for the businessIdentify process inefficiencies across the supply chain through data Requirement:Bachelor’s degree in Computer Science, Industrial Engineering, Mathematic or related major.Min 2-3 Year in Data Analytics, SQL, Macro or VBA, and Data VisualisationStrong understanding of Data Analysis or Data ScienceStrong analytical & statistical skills and ability to interpret complex dataExcellent communication abilities in English communication skill written and oralGood Organization teamwork, effective communication, and self-managementAbility to manage projects, resolve customer issues, and work collaborativelyKnow a Manufacturing environment is a plus",""
"1707039106-552","https://www.jobstreet.co.id/id/Data-Analyst-jobs","IT DATABASE ADMINISTRATOR","https://www.jobstreet.co.id/id/job/73325399?type=standard&ref=search-standalone#sol=d63f8c6718f4ffc55d0c72e8d9fdc7f24ad5334e","PT Prawathiya Karsa Pradipta","PT Prawathiya Karsa Pradipta","Bekasi, Jawa Barat","Database AdministratorCandidate must possess at least Bachelor's Degree in  Information Technology or Computer Science major⁠Special skill(s): Oracle, PostgreSQL, MySQL, Database Administration, Performance tuning, Disaster Recovery, High Availability, AlwaysOn, SSIS, AWS Cloud Computing⁠Handle troubleshoot database issue and deliver enhancement to maintain the data integrity⁠Must be database tuning and optimization by managing index, transaction log, and data archiving⁠Must be database installation, migration, version upgrade, service pack update, data processing setup⁠Maintaining database standard policy, credentials, privileges, data restriction to ensure the data security and protectionAt least 2 year(s) of working experience in related field ⁠Competencies – Problem solver, Quality Excellence, Initiative, Achievement, Analytical thinking, Integrity, Servicing with heart, Commitment and Loyalty to the organization",""
